Date_of_Sale,Address,County,Eircode,Price,Not_Full_Market_Price,VAT_Exclusive,Description_of_Property,Property_Size_Description,Sale_Year,Sale_Month
2016-08-19,"17 NEW RD, BIRR, OFFALY",Offaly,,70000.0,0,0,0,,2016,8
2019-10-29,"6 MEADOW VIEW, DOUGH, KILRUSH RD",Clare,,210000.0,0,0,0,,2019,10
2015-06-22,"13 the close, county dublin",Dublin,,310000.0,0,1,1,greater than or equal to 38 sq metres and less than 125 sq metres,2015,6
2015-09-14,"27 KILCROSS SQ, SANDYFORD, DUBLIN 18",Dublin,,220000.0,0,0,0,,2015,9
2017-02-13,"5 WOODBINE PARK, BOOTERSTOWN, CO DUBLIN",Dublin,,230000.0,0,0,0,,2017,2
2022-01-14,"78 WAVERLEY DRIVE, MERRYMEETING, RATHNEW",Wicklow,,250388.0,1,1,1,,2022,1
2024-02-27,"24 PARKVIEW CLOSE, BALBUTCHER LANE, DUBLIN 11",Dublin,D11F651,252000.0,0,0,0,,2024,2
2022-09-15,"APT 78 - THE ATRIUM, ROEBUCK HILL, ROEBUCK ROAD",Dublin,D14C678,425000.0,0,0,0,,2022,9
2024-08-29,"17 ORCHARD SQUARE, THE MAPLES, CLONSKEAGH",Dublin,D14DD78,385000.0,0,0,0,,2024,8
2024-12-13,"69 SOUTHKNOCK, NEW ROSS, WEXFORD",Wexford,Y34TR72,285000.0,0,0,0,,2024,12
2025-05-16,"9 KNOXVILLE MANOR, BELLAHY, CHARLESTOWN",Sligo,F12XC57,195000.0,0,0,0,,2025,5
2018-08-23,"10 WHITETHORN, ATHGARVAN, CO KILDARE",Kildare,,360000.0,0,0,0,,2018,8
2022-10-20,"ST ANNES, 30 PENNYWELL RD, LIMERICK",Limerick,V94KD3C,262000.0,0,0,0,,2022,10
2020-02-12,"7 BEALING AVE, TYRELLSTOWN, DUBLIN 15",Dublin,,223000.0,0,0,0,,2020,2
2024-05-30,"ATHGOE NORTH, NEWCASTLE, DUBLIN 22",Dublin,D22V6P3,14187.0,1,0,0,,2024,5
2015-01-16,"27 SHENICK GROVE, SKERRIES, DUBLIN",Dublin,,407500.0,0,0,0,,2015,1
2023-08-25,"34 COLPE PARK, DEEPFORDE, DROGHEDA",Meath,A92VX8R,337500.0,0,0,0,,2023,8
2013-10-28,"45 ASHINGTON DALE, NAVAN RD, DUBLIN 7",Dublin,,270000.0,0,0,0,,2013,10
2017-10-27,"174 ARD FOYLE, MOVILLE, DONEGAL",Donegal,,78000.0,0,0,0,,2017,10
2023-10-23,"4 THE HEATH, LOUISBURGH, WESTPORT RD",Mayo,F28N993,267000.0,0,0,0,,2023,10
2022-11-10,"THE CHALET, KILINANE, KILCULLEN",Kildare,R56H336,400000.0,0,0,0,,2022,11
2021-03-15,"TUBBER, GRANARD, LONGFORD",Longford,,265000.0,0,0,0,,2021,3
2017-12-21,"13 KILCOOLEY WAY, GORTNAHOE, TIPPERARY",Tipperary,,150000.0,1,0,0,,2017,12
2019-07-09,"30 SPRINGFIELDS, WATERFORD RD, KILKENNY CITY",Kilkenny,,252000.0,0,0,0,,2019,7
2017-10-27,"20 BEAUMONT ST, LIMERICK, LIMERICK",Limerick,,100000.0,0,0,0,,2017,10
2024-09-03,"8 CORROVORRIN DR, ENNIS, CO CLARE",Clare,V95P8VP,227000.0,0,0,0,,2024,9
2014-11-12,"112 EAST COURTYARD, TULLYVALE, CABINTEELEY DUBLIN 18",Dublin,,215000.0,0,0,0,,2014,11
2018-10-05,"14  An Ghraig, Inch, Co. Kerry",Kerry,,73508.0,0,0,1,greater than or equal to 38 sq metres and less than 125 sq metres,2018,10
2014-08-08,"Apartment 310, Riverpoint, Bishops Quay",Limerick,,92800.0,0,0,0,,2014,8
2012-01-23,"0 The Sycamore Elmfield, Ballyogan Road, Leopaardstown",Dublin,,154185.02,0,1,1,greater than or equal to 38 sq metres and less than 125 sq metres,2012,1
2015-02-11,"37 Meadowbank, Cork Road, Waterford",Waterford,,88000.0,0,0,0,,2015,2
2024-10-02,"WOODBROOK HOUSE, BALLYHICKEY, QUINN",Clare,V95T9K6,555000.0,0,0,0,,2024,10
2010-03-18,"Apt 28 The Croft, Parc Na Silla, Loughlinstown",Dublin,,241434.77,0,1,1,greater than or equal to 38 sq metres and less than 125 sq metres,2010,3
2015-10-29,"112 SRAITH FHADA, DOUGHISKA RD, DOUGHISKA",Galway,,70000.0,0,0,0,,2015,10
2018-02-07,"9 CASTLEVIEW, LITTLE ISLAND, CORK",Cork,,247500.0,0,0,0,,2018,2
2017-07-12,"764 ROWANVILLE, KILDARE, KILDARE",Kildare,,196000.0,0,0,0,,2017,7
2017-06-26,"8 The Meadows, The Paddocks, Hansfield",Dublin,,185022.02,1,1,1,greater than or equal to 38 sq metres and less than 125 sq metres,2017,6
2020-04-27,"15 SILVERSTREAM PARK, STAMULLEN, CO MEATH",Meath,,239000.0,0,0,0,,2020,4
2021-03-15,"BALLYMORE HOUSE, BALLYMORE WEST, DINGLE",Kerry,,350000.0,0,0,0,,2021,3
2015-06-09,"115 DORRINS ST, LARASS, STRANDHILL",Sligo,,119000.0,0,0,0,,2015,6
2023-07-20,"5 CARLINN DRIVE, MULLAHARLIN ROAD, DUNDALK",Louth,A91H6XE,290000.0,0,0,0,,2023,7
2022-02-28,"CURRAGHREIGH, LISMORE, CO WATERFORD",Waterford,P51C8W7,330000.0,0,0,0,,2022,2
2020-02-28,"17 OAK DR, SWINFORD, MAYO",Mayo,,93000.0,0,0,0,,2020,2
2025-07-02,"35 SUMMERFIELDS, BALLYLEARY RD, COBH",Cork,P24XE78,350000.0,0,0,0,,2025,7
2018-11-28,"7 Radharc an Ghleanna, Ticknock, Cobh",Cork,,220264.32,0,1,1,greater than or equal to 38 sq metres and less than 125 sq metres,2018,11
2023-10-20,"16 HAWTHORN MEWS, DUBLIN HILL, CORK",Cork,T23N9T2,280000.0,0,0,0,,2023,10
2018-01-31,"40 Oak Avenue, Evanwood, Golf Links Road",Limerick,,243127.0,0,1,1,greater than or equal to 125 sq metres,2018,1
2023-05-22,"26 CORRIG RD, DALKEY, DUBLIN",Dublin,A96R8Y0,814425.0,0,0,0,,2023,5
2022-01-14,"82 WAVERLEY DRIVE, MERRYMEETING, RATHNEW",Wicklow,,321676.0,1,1,1,,2022,1
2021-07-02,"MARELI, 51 CORRIN VIEW, FERMOY",Cork,P61TN25,195000.0,0,0,0,,2021,7
2013-08-16,"15 Mossbrook, Prosperous",Kildare,,125110.13,0,1,1,greater than or equal to 38 sq metres and less than 125 sq metres,2013,8
2022-05-12,"GURTEENARD COTTAGE, GURTEENARD, KANTURK",Cork,P51X4Y8,70000.0,0,0,0,,2022,5
2014-12-04,"9 QUARRY STREET, SHILLELAGH",Wicklow,,78000.0,0,0,0,,2014,12
2011-12-08,"Tulligmore, Ballinhassig",Cork,,110000.0,0,0,0,,2011,12
2012-09-07,"Knocklofty, Clonmel",Tipperary,,170000.0,0,0,0,,2012,9
2018-03-22,"RENVILLE WEST, ORANMORE, GALWAY",Galway,,350000.0,0,0,0,,2018,3
2017-12-19,"FALLDUFF, LOUISBURGH, MAYO",Mayo,,120000.0,0,0,0,,2017,12
2014-08-05,"8 CLUAIN RIADA, BROWNESHILL, CARLOW",Carlow,,138000.0,0,0,0,,2014,8
2011-10-24,"9 Old Coast Guard Station, Renvyle",Galway,,110000.0,0,0,0,,2011,10
2018-04-09,"31 HAWTHORN RD, CREAGH, BALLINASLOE",Galway,,155000.0,0,0,0,,2018,4
2024-02-28,"CAHERMEE, DONERAILE, CORK",Cork,P51T188,190000.0,0,0,0,,2024,2
2016-12-01,"93 BALLINACURRA GDNS, LIMERICK, LIMERICK",Limerick,,143000.0,0,0,0,,2016,12
2020-12-04,"10 GLENVIEW, GALWAY RD, ROSCOMMON TOWN",Roscommon,,162500.0,0,0,0,,2020,12
2021-06-25,"4 MONTPELIER VIEW, BLESSINGTON RD, JOBSTOWN DUBLIN 24",Dublin,,235000.0,0,0,0,,2021,6
2018-11-08,"21 Shackleton Drive, Shackleton Park, Lucan",Dublin,,325991.18,0,1,1,greater than or equal to 38 sq metres and less than 125 sq metres,2018,11
2019-05-27,"4 ARD NA BOINNE, DUBLIN RD, TRIM",Meath,,350000.0,0,0,0,,2019,5
2021-06-15,"8 YELLOW CLAY MANOR, COMMONS RD, NAVAN",Meath,C15WA21,170000.0,0,0,0,,2021,6
2019-03-20,"18 THE FAIRWAYS, OLD COURSE, MALLOW",Cork,,70000.0,0,0,0,,2019,3
2024-07-29,"7 ROSEMOUNT CT, WALSHESTOWN NEWBRIDGE, KILDARE",Kildare,W12CK49,525000.0,0,0,0,,2024,7
2023-02-20,"5 ST JOHNS WOOD, CLONTARF, DUBLIN 3",Dublin,D03WN30,510000.0,0,0,0,,2023,2
2023-04-11,"CASTLEBLANEY RD, CARRICKMACROSS, MONAGHAN",Monaghan,A81EA02,235000.0,0,0,0,,2023,4
2016-09-05,"4B GRIFFITH LAWNS, GRIFFITH AVE, DUBLIN 9",Dublin,,237500.0,0,0,0,,2016,9
2012-01-26,"Ruanbeg House, Kildare",Kildare,,305000.0,0,0,0,,2012,1
2012-12-20,"Taghart, Shercock",Cavan,,222000.0,0,1,1,greater than 125 sq metres,2012,12
2015-03-09,"24 ARD CAOIN COURT, BALLYCASEY, SHANNON",Clare,,89000.0,0,0,0,,2015,3
2017-11-24,"14 ST KEVINS TCE, DUBLIN 8, DUBLIN",Dublin,,460000.0,0,0,0,,2017,11
2021-01-27,"288 ST MARYS GREEN, COLLOONEY, SLIGO",Sligo,,95000.0,0,0,0,,2021,1
2014-04-07,"TEACH NA COILLE, CLOONAHERNA, TULLA",Clare,,203778.0,0,0,0,,2014,4
2021-10-15,"31 BOROIMHE ROWAN, SWORDS, DUBLIN",Dublin,K67X211,275000.0,0,0,0,,2021,10
2011-04-11,"Ballydeloughy, Ballindangan, Mitchelstown",Cork,,110000.0,0,0,0,,2011,4
2025-04-11,"24 Cois Inbhir, Shandon, Dungarvan",Waterford,,273384.14,1,1,1,,2025,4
2018-12-20,"73 Parklands, Youghal",Cork,,158590.0,1,1,1,,2018,12
2016-08-23,"3 CONNOLLY AVENUE, MALLOW, CO CORK",Cork,,48000.0,0,0,0,,2016,8
2019-07-31,"15 THE VILLAGE, CLONLARA, CLARE",Clare,,125000.0,0,0,0,,2019,7
2012-05-30,"11  Orchard Court, Ballina",Mayo,,121000.0,0,0,0,,2012,5
2011-12-14,"144 Kennelsfort Road, Palmerstown",Dublin,,165000.0,0,0,0,,2011,12
2017-06-20,"18 ACHILL HOUSE, CUSTOM HOUSE SQ, MAYOR ST LOWER",Dublin,,291500.0,0,0,0,,2017,6
2012-10-02,"SHANAKILL, ROSCREA",Tipperary,,30000.0,0,0,0,,2012,10
2014-12-22,"2 STEWARDS HALL, BALLYGANNON RD, RATHDRUM",Wicklow,,196939.0,0,0,0,,2014,12
2018-12-20,"23 CHURCH FIELDS, CLONLARA, CLARE",Clare,,235000.0,0,0,0,,2018,12
2010-09-10,"An Charraig, Ballyphilip, Bunclody",Wexford,,242000.0,0,0,0,,2010,9
2024-11-08,"5F CLONMULLEN HALL, EDENDERRY, OFFALY",Offaly,R45DX45,175000.0,0,0,0,,2024,11
2024-09-06,"27 ARD ALAINN, BALLYBANE, GALWAY",Galway,H91AFR9,210000.0,0,0,0,,2024,9
2022-03-15,"ROSSBRIN HOUSE, ROSSBRIN, SCHULL",Cork,P81V308,676995.0,0,0,0,,2022,3
2018-08-29,"71 WILLOW CLOSE, WILLOW PARK, CLONMEL",Tipperary,,140000.0,0,0,0,,2018,8
2011-12-23,"3 Clanree Road, Donnycarney",Dublin,,152000.0,0,0,0,,2011,12
2019-12-12,"48 Parkview Close, Parkview  Poppintree, Ballymun",Dublin,,86123.35,0,1,1,,2019,12
2022-12-01,"43 LAVARNA GROVE, TERENURE, DUBLIN 6W",Dublin,D6WE199,884000.0,0,0,0,,2022,12
2022-09-27,"1 The Walk, Whitefield Hall, Bettystown",Meath,,290700.0,0,1,1,,2022,9
2011-01-18,"7 Glanmire Drive, Glanmire",Cork,,238000.0,0,0,0,,2011,1
2017-11-21,"197 ROCHESTOWN AVE, DUBLIN",Dublin,,552000.0,0,0,0,,2017,11
2013-01-14,"32 whitehall, paulstown",Kilkenny,,102000.0,0,0,0,,2013,1
2012-05-08,"53 Wheatfield Road, Palmerstown, Dublin 20",Dublin,,90000.0,1,0,0,,2012,5
2020-06-19,"UPPER FANABOY, GORTAHORK, CO DONEGAL",Donegal,,155000.0,0,0,0,,2020,6
2020-07-16,"1 WHIITE ABBEY, THE QUAY, CLONMEL",Tipperary,,186000.0,0,0,0,,2020,7
2015-10-23,"THE SCHOOLHOUSE, THE MALL, THURLES",Tipperary,,200000.0,0,0,0,,2015,10
2022-06-03,"SILVERSPRINGS, MOONCOIN, CO KILKENNY",Kilkenny,,1100000.0,0,0,0,,2022,6
2021-12-10,"CLOGHANSTOWN, RAHARNEY, WESTMEATH",Westmeath,,320000.0,0,0,0,,2021,12
2021-07-28,"APT 29, HAWTHORN HOUSE, FARMLEIGH AVE DUBLIN 15",Dublin,D15YR63,560000.0,0,0,0,,2021,7
2012-06-15,"Number 5, Kilmacsimon Quay, Kilmacsimon",Cork,,100000.0,0,0,0,,2012,6
2021-10-01,"35 DARRAGH PARK, WICKLOW, WICKLOW",Wicklow,A67VH79,231200.0,0,0,0,,2021,10
2016-12-21,"1 SARSFIELD CRESCENT, CHARLESTOWN, MAYO",Mayo,,125000.0,0,0,0,,2016,12
2015-06-05,"18 Sion House, Tyrone Court, Thomas Davis Street West",Dublin,,213890.0,0,0,0,,2015,6
2025-01-20,"17A ABBEY VIEW, KINSALE, CO CORK",Cork,P17F898,220000.0,0,0,0,,2025,1
2011-12-23,"3 St Michaels Road, Glasnevin",Dublin,,271500.0,0,0,0,,2011,12
2016-07-01,"21 OSBERSTOWN COURT, SALLINS, KILDARE",Kildare,,245000.0,0,0,0,,2016,7
2024-08-29,"2 The Dartry, Caltragh, Sligo",Sligo,,286343.61,0,1,1,,2024,8
2021-02-04,"CLOGHNA, KILKENNY RD, CARLOW",Carlow,,385000.0,0,0,0,,2021,2
2013-01-31,"Ballyvorneen, Caherconlish",Limerick,,65000.0,0,0,0,,2013,1
2025-05-30,"OCEAN VIEW, FENNELLS BAY, MYRTLEVILLE",Cork,P43FX21,745000.0,0,0,0,,2025,5
2015-09-08,"207 CRATLOE WOOD STUDENT VILLAGE, OLD CRATLOE RD, LIMERICK",Limerick,,28000.0,0,0,0,,2015,9
2023-08-17,"8 CHURCH STREET, TUBBERCURRY, CO. SLIGO.",Sligo,F91NH29,50000.0,0,0,0,,2023,8
2018-12-06,"No 30 Chestnut Crescent, Rath Ullord, New Orchard Road",Kilkenny,,361234.0,0,1,1,,2018,12
2023-12-19,"BALLYGEAGHAN, TUBBER, GALWAY",Galway,H91YYF3,200000.0,0,0,0,,2023,12
2017-01-09,"4 BROOMHALL CRESCENT, RATHNEW, WICKLOW",Wicklow,,235000.0,0,0,0,,2017,1
2010-08-26,"8 The Arches, Ballydehob",Cork,,227500.0,0,0,0,,2010,8
2023-01-20,"ANNAGRY EAST, LETTERKENNY, DONEGAL",Donegal,,130000.0,0,0,0,,2023,1
2019-03-04,"21 White Pines Heights, White Pines, Stocking Avenue",Dublin,,420192.0,1,1,1,,2019,3
2015-03-11,"1 THE WILLOWS, CLONGOUR, THURLES",Tipperary,,170000.0,0,0,0,,2015,3
2022-10-05,"64 Newtown Manor, Kilmurray Road, Castletroy",Limerick,,370044.05,0,1,1,,2022,10
2022-05-20,"32 COIS BAILE, LISTOWEL, KERRY",Kerry,V31XH33,170000.0,0,0,0,,2022,5
2023-03-14,"9 TEMPLE LINN, BALLYMORE, COUNTY WESTMEATH",Westmeath,N91VX59,186000.0,0,0,0,,2023,3
2017-03-28,"3 NEW ST, SLIGO, SLIGO",Sligo,,114000.0,0,0,0,,2017,3
2019-11-27,"11 MAPLE TOFT CLOSE, PROSPEROUS, NAAS",Kildare,,340000.0,0,0,0,,2019,11
2023-08-01,"16 Dun Riabhach Park, Castle Street, Ashbourne",Meath,,411894.27,0,1,1,,2023,8
2024-01-19,"117 THE LIGHTHOUSE, CHURCH RD, EAST WALL DUBLIN 3",Dublin,D03TY09,375500.0,0,0,0,,2024,1
2018-03-09,"THE LODGE, CLONMOYLAN, PORTUMNA",Galway,,20000.0,0,0,0,,2018,3
2023-05-16,"744A OLD GREENFIELD, MAYNOOTH, GREENFIELD",Kildare,W23C6V6,422000.0,0,0,0,,2023,5
2020-12-15,"KILBRENNAN, CROOKSTOWN, CORK",Cork,,206000.0,0,0,0,,2020,12
2022-09-23,"13 HECTOR ST MILLS, FRANCES ST, KILRUSH",Clare,V15F293,137500.0,0,0,0,,2022,9
2019-12-19,"135 Barley Field, Wicklow Hills, Newtownmountkennedy",Wicklow,,165436.75,1,1,1,,2019,12
2020-11-05,"35 Newtown Manor, Monaleen",Limerick,,259912.0,0,1,1,,2020,11
2021-10-15,"BALLYDUFF, CARROWREAGH, ISLE OF DOAGH",Donegal,F93PY22,130000.0,0,0,0,,2021,10
2017-08-11,"NO 18 ABBERLEY SQUARE, BELGARD ROAD, TALLAGHT",Dublin,,108879.04,0,1,1,greater than or equal to 38 sq metres and less than 125 sq metres,2017,8
2021-06-02,"MONASEED, GOREY, COUNTY WEXFORD",Wexford,Y25N932,310000.0,0,0,0,,2021,6
2014-10-03,"Apt 13 The Barley Store, Baker's Yard, Portland Street North",Dublin,,129115.0,0,0,0,,2014,10
2022-03-23,"57 CONNOLLY AVE, INCHICORE, DUBLIN 8",Dublin,D08CDK5,450000.0,0,0,0,,2022,3
2021-01-22,"31 CARRIG RUA, GORTLANDROE, NENAGH",Tipperary,,188000.0,0,0,0,,2021,1
2022-09-02,"APT 14, BRABAZON HALL, ARDEE ST DUBLIN 8",Dublin,D08AP80,350000.0,0,0,0,,2022,9
2025-01-30,"3 BELLEEK RD, BALLYSHANNON, CO DONEGAL",Donegal,F94FX43,285000.0,0,0,0,,2025,1
2019-09-18,"TAMLET, MAN O WAR, BALBRIGGAN",Dublin,,302000.0,0,0,0,,2019,9
2012-12-21,"4Ash House, Charleston Court, Ranelagh",Dublin,,203000.0,0,0,0,,2012,12
2015-05-15,"AISLING BEO, MAHON BRIGE, KILMACTHOMAS",Waterford,,76000.0,0,0,0,,2015,5
2018-04-27,"25 AILESBURY ROAD, BALLSBRIDGE, DUBLIN 4",Dublin,,4000000.0,0,0,0,,2018,4
2014-12-22,"12 Tivoli Woods, Tivoli",Cork,,119079.0,0,0,0,,2014,12
2018-11-20,"13 THE GALLOPS, SWORDS, DUBLIN",Dublin,,186000.0,0,0,0,,2018,11
2019-08-02,"9 THOMAS HILL, WATERFORD, WATERFORD",Waterford,,160000.0,0,0,0,,2019,8
2022-08-09,"129 Viewmount, Greenane Road, Rathdrum",Wicklow,,278000.0,0,1,1,,2022,8
2018-07-25,"18 MOUNT PLEASANT DR, MOUNT PLEASANT, WATERFORD",Waterford,,281500.0,0,0,0,,2018,7
2016-12-19,"26 DONNELLAIN'S BUILDINGS, ROSBRIEN, LIMERICK",Limerick,,62000.0,0,0,0,,2016,12
2017-07-03,"26 TERMON RD, BOYLE, ROSCOMMON",Roscommon,,50000.0,0,0,0,,2017,7
2012-12-18,"63 redford pk, greysontes",Wicklow,,300000.0,0,0,0,,2012,12
2017-06-01,"119 KNOCKNALYRE, BALLINA, CO MAYO",Mayo,,147000.0,0,0,0,,2017,6
2016-04-07,"38 WHEATFIELDS, KILMONEY RD, CARRIGALINE",Cork,,542000.0,0,0,0,,2016,4
2019-01-11,"47 LA TOUCHE ROAD, DUBLIN 12",Dublin,,218000.0,0,0,0,,2019,1
2021-12-17,"13 ELM PLACE, RATHBANE, LIMERICK",Limerick,V94W7KX,150000.0,0,0,0,,2021,12
2017-12-15,"APT.131- BLOCK C, ARAS NA CLUAINE  WATERY LANE, CLONDALKIN",Dublin,,130000.0,0,0,0,,2017,12
2012-10-04,"96, Brightwater, Crosshaven",Cork,,205000.0,0,0,0,,2012,10
2024-05-15,"ANNADUFF, CARRICK ON SHANNON, CARRICK ON SHANNON CO LEITRIM",Leitrim,N41H2K1,70000.0,0,1,1,,2024,5
2022-04-20,"10 CORBALLY DR, WESTBROOK LAWNS, SAGGART",Dublin,D24DY0P,420000.0,0,0,0,,2022,4
2021-11-16,"APT 3, 5 MARY ST, WATERFORD",Waterford,X91A299,85250.0,0,0,0,,2021,11
2024-12-13,"44 WYNBERG PARK, BLACKROCK, DUBLIN",Dublin,A94T8K3,1090000.0,0,0,0,,2024,12
2019-06-06,"62A CASTLEKEVIN RD, ARTANE, DUBLIN 5",Dublin,,282000.0,0,0,0,,2019,6
2017-02-15,"15 The Avenue, Moyglare Hall, Maynooth",Kildare,,273127.74,0,1,1,greater than or equal to 38 sq metres and less than 125 sq metres,2017,2
2018-02-02,"6 CONABURY CLOSE, CASTLEBLAYNEY, MONAGHAN",Monaghan,,99000.0,0,0,0,,2018,2
2020-12-10,"8 BELMONT GREEN, GALLOPING GREEN, BLACKROCK",Dublin,,808000.0,0,0,0,,2020,12
2010-09-14,"Tadghins Public House, Main Street, Ballylinan",Laois,,125000.0,0,0,0,,2010,9
2021-11-04,"DRUMBROAGH, CARRICKMACROSS, MONAGHAN",Monaghan,A81DX71,340000.0,0,0,0,,2021,11
2015-11-06,"5 RIVER OAKS, RIVERSTOWN, BIRR",Tipperary,,175000.0,0,0,0,,2015,11
2020-11-27,"9 BROOKFIELD, KIMMAGE RD WEST, DUBLIN 12",Dublin,,420000.0,0,0,0,,2020,11
2021-10-29,"7 GLENGARA CLOSE, GLENAGEARY RD LOWER, DUN LAOGHAIRE",Dublin,A96Y2E4,595000.0,0,0,0,,2021,10
2014-12-19,"34 Cluain Aoibhinn Court, Block 1  Swellan Lower, Cavan",Cavan,,25550.0,0,1,1,greater than or equal to 38 sq metres and less than 125 sq metres,2014,12
2017-05-17,"16 FARNEY ST, CARRICKMACROSS, MONAGHAN",Monaghan,,120000.0,0,0,0,,2017,5
2016-06-23,"186 Caisleann na hAbhainn, Castletroy, Limerick",Limerick,,218502.0,0,1,1,greater than or equal to 125 sq metres,2016,6
2024-08-26,"45 LAKEVIEW DR, LAKESIDE, KILKENNY",Kilkenny,R95W1W0,230000.0,0,0,0,,2024,8
2022-10-12,"2 The Park, Barnoaks, Citywest",Dublin,,383259.0,0,1,1,,2022,10
2021-11-01,"40 Oldtown Woods, Celbridge, Kildare",Kildare,,334801.76,0,1,1,,2021,11
2023-10-16,"78 MARIAN PARK, TRALEE, KERRY",Kerry,V92X7DW,200000.0,0,0,0,,2023,10
2025-07-22,"90 THE GLEN, KILNACOURT WOODS, PORTARLINGTON",Laois,R32X0E1,283000.0,0,0,0,,2025,7
2020-12-01,"12 RIVERCHAPEL SQ, RIVERCHAPEL WOOD, COURTOWN",Wexford,,152500.0,0,0,0,,2020,12
2024-11-08,"28 tandys wood, tandys lane, adamstown",Dublin,,511013.22,0,1,1,,2024,11
2024-11-08,"10 THE TERRACE, CARRICKMINES MANOR, CARRICKMINES",Dublin,D18W803,505000.0,0,0,0,,2024,11
2024-10-24,"5 PRIORY STREET, NEW ROSS, CO. WEXFORD",Wexford,Y34VY93,235000.0,0,0,0,,2024,10
2017-11-17,"28 Lios Anama, Sixmilebridge",Clare,,149167.0,0,1,1,greater than or equal to 38 sq metres and less than 125 sq metres,2017,11
2023-04-05,"57 CNOC NA GREINE, GRANARD, LONGFORD",Longford,N39E098,160000.0,0,0,0,,2023,4
2024-12-18,"40 Corkagh Grange Crescent, Kilcarbery Grange",Dublin,,396475.77,0,1,1,,2024,12
2019-07-26,"11 MARKET ST, CAHIR, TIPPERARY",Tipperary,,110000.0,0,0,0,,2019,7
2023-06-16,"SHRAHEEN, ACHILL SOUND, MAYO",Mayo,,196500.0,0,0,0,,2023,6
2025-08-08,"33 SLADE CASTLE WALK, SAGGART, CO. DUBLIN",Dublin,D24K8FP,370000.0,0,0,0,,2025,8
2021-03-30,"1 WHITECHURCH VIEW, BALLYBODEN, DUBLIN 16",Dublin,,303000.0,0,0,0,,2021,3
2013-09-06,"51 Crosforge, Saggart",Dublin,,186783.0,0,1,1,greater than or equal to 38 sq metres and less than 125 sq metres,2013,9
2023-02-17,"17 HAZEL PARK, NEWCASTLE, GALWAY",Galway,H91DHW1,440000.0,0,0,0,,2023,2
2019-11-29,"35 HAWTHORN HEIGHTS, LETTERKENNY, DONEGAL",Donegal,,88071.5,0,0,0,,2019,11
2019-11-29,"2 ST JOHNS PARK, BUNCRANA, DONEGAL",Donegal,,155000.0,1,0,0,,2019,11
2022-06-21,"7 MANOR GROVE, MOUNTMELLICK, LAOIS",Laois,R32C8R2,270000.0,0,0,0,,2022,6
2022-05-20,"109 SPRINGFORT MEADOWS, NENAGH, TIPPERARY",Tipperary,E45DX61,260000.0,0,0,0,,2022,5
2024-09-27,"4 NELSONS TERRACE, LOWER GLANMIRE ROAD, CORK",Cork,T23X260,320000.0,0,0,0,,2024,9
2016-08-11,"42 HEALY TERRACE, BALLINA, CO MAYO",Mayo,,45000.0,0,0,0,,2016,8
2010-04-06,"8 Bruach an t-Sulain, Ballymakeera, Co. Cork",Cork,,170000.0,0,0,0,,2010,4
2019-03-26,"6 THE WILLOWS, FOTA ROCK, CARRIGTWOHILL",Cork,,210000.0,0,0,0,,2019,3
2019-08-30,"VERNEGLY, BANNOW, WEXFORD",Wexford,,275000.0,0,0,0,,2019,8
2016-11-18,"22 THE GREEN, PHEASANTS RUN, LITTLEPACE DUBLIN 15",Dublin,,262000.0,0,0,0,,2016,11
2024-03-28,"9 DAVITTS TCE, QUAY RD, WESTPORT",Mayo,F28XY03,100000.0,0,0,0,,2024,3
2020-02-12,"70 INISHANNAGH PARK, NEWCASTLE, GALWAY",Galway,,105000.0,1,0,0,,2020,2
2025-01-28,"ROSSMAKEA, KNOCKBRIDGE, DUNDALK",Louth,A91F722,165000.0,0,0,0,,2025,1
2015-01-28,"THE COTTAGE, MONARUD, DUNGARVAN",Waterford,,40000.0,0,0,0,,2015,1
2015-09-30,"123 woodlands, navan, meath",Meath,,185000.0,0,0,0,,2015,9
2019-09-03,"8 KILMALOGUE PARK, PORTARLINGTON, LAOIS",Offaly,,135000.0,0,0,0,,2019,9
2012-12-12,"34 LAUNE VIEW, KILLORGLIN",Kerry,,130000.0,0,0,0,,2012,12
2017-02-03,"119 CRUISE PARK DRIVE, TYRRELSTOWN, DUBLIN 15",Dublin,,185000.0,0,0,0,,2017,2
2012-10-02,"10 Castlelea Avenue, Portarlington, Co Laois",Laois,,79295.0,0,1,1,less than 38 sq metres,2012,10
2021-05-04,"24 Coill Ard, Moycullen",Galway,,378855.0,0,1,1,,2021,5
2025-03-31,"1 MONASTERY MEWS, BLARNEY ST, CORK",Cork,T23A893,260000.0,0,0,0,,2025,3
2018-12-13,"32 BROOKWOOD ABBEY, BROOKWOOD GROVE, ARTANE DUBLIN 5",Dublin,,260000.0,0,0,0,,2018,12
2014-02-28,"64 WILLOW PARK RD, GLASNEVIN, DUBLIN 11",Dublin,,260000.0,0,0,0,,2014,2
2017-12-06,"APT 9 BLOCK A, THE SPIRES, 50A BANDON ROAD",Cork,,39423.08,1,0,0,,2017,12
2023-02-17,"12 ST MARYS TERRACE, CAPPAMORE, LIMERICK",Limerick,V94YW1C,100000.0,0,0,0,,2023,2
2025-08-25,"ST JUDES BALLYTRAMONT, CASTLEBRIDGE, WEXFORD",Wexford,Y35P381,285000.0,0,0,0,,2025,8
2014-06-20,"42 LOMBARD ST WEST, CIRCULAR RD SOUTH, DUBLIN 8",Dublin,,377000.0,0,0,0,,2014,6
